Date,Day,Price
08-Feb-17,Wed,1318.30
07-Feb-17,Tue,1316.40
06-Feb-17,Mon,1313.30
03-Feb-17,Fri,1302.20
02-Feb-17,Thu,1300.60
01-Feb-17,Wed,1289.50
31-Jan-17,Tue,1291.80
30-Jan-17,Mon,1276.40
27-Jan-17,Fri,1271.70
26-Jan-17,Thu,1272.90
25-Jan-17,Wed,1281.10
24-Jan-17,Tue,1294.10
23-Jan-17,Mon,1298.90
20-Jan-17,Fri,1289.20
19-Jan-17,Thu,1285.50
18-Jan-17,Wed,1295.70
17-Jan-17,Tue,1297.40
16-Jan-17,Mon,1202.85
15-Jan-17,Sun,1203.35
13-Jan-17,Fri,1281.30
12-Jan-17,Thu,1283.30
11-Jan-17,Wed,1280.00
10-Jan-17,Tue,1268.50
09-Jan-17,Mon,1267.60
06-Jan-17,Fri,1255.70
05-Jan-17,Thu,1262.10
04-Jan-17,Wed,1247.10
03-Jan-17,Tue,1244.70
02-Jan-17,Mon,1151.05
30-Dec-16,Fri,1234.50
29-Dec-16,Thu,1241.20
28-Dec-16,Wed,1224.00
27-Dec-16,Tue,1221.90
26-Dec-16,Mon,1134.55
25-Dec-16,Sun,1135.00
23-Dec-16,Fri,1216.80
22-Dec-16,Thu,1213.80
21-Dec-16,Wed,1216.50
20-Dec-16,Tue,1217.00
19-Dec-16,Mon,1225.90
16-Dec-16,Fri,1220.90
15-Dec-16,Thu,1213.10
14-Dec-16,Wed,1238.30
13-Dec-16,Tue,1233.60
12-Dec-16,Mon,1240.30
09-Dec-16,Fri,1236.00
08-Dec-16,Thu,1246.40
07-Dec-16,Wed,1250.60
06-Dec-16,Tue,1235.00
05-Dec-16,Mon,1241.70
02-Dec-16,Fri,1242.40
01-Dec-16,Thu,1233.70
30-Nov-16,Wed,1238.40
29-Nov-16,Tue,1255.50
28-Nov-16,Mon,1258.60
25-Nov-16,Fri,1245.50
24-Nov-16,Thu,1185.55
23-Nov-16,Wed,1256.90
22-Nov-16,Tue,1278.00
21-Nov-16,Mon,1276.80
18-Nov-16,Fri,1276.40
17-Nov-16,Thu,1283.80
16-Nov-16,Wed,1290.30
15-Nov-16,Tue,1290.90
14-Nov-16,Mon,1286.90
11-Nov-16,Fri,1282.70
10-Nov-16,Thu,1326.60
09-Nov-16,Wed,1335.70
08-Nov-16,Tue,1336.20
07-Nov-16,Mon,1340.40
04-Nov-16,Fri,1365.70
03-Nov-16,Thu,1363.80
02-Nov-16,Wed,1368.00
01-Nov-16,Tue,1348.00
31-Oct-16,Mon,1333.70
28-Oct-16,Fri,1337.10
27-Oct-16,Thu,1330.00
26-Oct-16,Wed,1324.60
25-Oct-16,Tue,1331.60
24-Oct-16,Mon,1317.20
21-Oct-16,Fri,1323.00
20-Oct-16,Thu,1323.50
19-Oct-16,Wed,1325.20
18-Oct-16,Tue,1318.60
17-Oct-16,Mon,1311.80
14-Oct-16,Fri,1310.40
13-Oct-16,Thu,1312.30
12-Oct-16,Wed,1307.70
11-Oct-16,Tue,1309.50
10-Oct-16,Mon,1313.90
07-Oct-16,Fri,1304.50
06-Oct-16,Thu,1305.50
05-Oct-16,Wed,1321.30
04-Oct-16,Tue,1322.10
03-Oct-16,Mon,1365.90
30-Sep-16,Fri,1370.40
29-Sep-16,Thu,1379.10
28-Sep-16,Wed,1376.70
27-Sep-16,Tue,1384.40
26-Sep-16,Mon,1398.60
23-Sep-16,Fri,1396.00
22-Sep-16,Thu,1399.20
21-Sep-16,Wed,1388.30
20-Sep-16,Tue,1374.70
19-Sep-16,Mon,1374.40
16-Sep-16,Fri,1367.10
15-Sep-16,Thu,1374.90
14-Sep-16,Wed,1383.30
13-Sep-16,Tue,1380.80
12-Sep-16,Mon,1384.40
09-Sep-16,Fri,1393.10
08-Sep-16,Thu,1400.20
07-Sep-16,Wed,1407.10
06-Sep-16,Tue,1411.10
05-Sep-16,Mon,1331.10
04-Sep-16,Sun,1326.25
02-Sep-16,Fri,1385.30
01-Sep-16,Thu,1372.60
31-Aug-16,Wed,1367.90
30-Aug-16,Tue,1374.50
29-Aug-16,Mon,1384.40
26-Aug-16,Fri,1383.20
25-Aug-16,Thu,1384.00
24-Aug-16,Wed,1390.40
23-Aug-16,Tue,1407.80
22-Aug-16,Mon,1405.20
19-Aug-16,Fri,1408.00
18-Aug-16,Thu,1419.10
17-Aug-16,Wed,1410.60
16-Aug-16,Tue,1419.00
15-Aug-16,Mon,1410.60
12-Aug-16,Fri,1406.80
11-Aug-16,Thu,1414.00
10-Aug-16,Wed,1415.60
09-Aug-16,Tue,1410.60
08-Aug-16,Mon,1405.30
05-Aug-16,Fri,1407.90
04-Aug-16,Thu,1427.90
03-Aug-16,Wed,1423.90
02-Aug-16,Tue,1429.40
01-Aug-16,Mon,1416.20
29-Jul-16,Fri,1415.70
28-Jul-16,Thu,1398.80
27-Jul-16,Wed,1392.00
26-Jul-16,Tue,1382.60
25-Jul-16,Mon,1381.30
22-Jul-16,Fri,1385.50
21-Jul-16,Thu,1392.20
20-Jul-16,Wed,1379.70
19-Jul-16,Tue,1392.30
18-Jul-16,Mon,1385.40
15-Jul-16,Fri,1383.50
14-Jul-16,Thu,1387.70
13-Jul-16,Wed,1399.00
12-Jul-16,Tue,1390.70
11-Jul-16,Mon,1411.30
08-Jul-16,Fri,1412.00
07-Jul-16,Thu,1415.00
06-Jul-16,Wed,1422.80
05-Jul-16,Tue,1414.40
04-Jul-16,Mon,1352.00
03-Jul-16,Sun,1345.50
01-Jul-16,Fri,1394.30
30-Jun-16,Thu,1375.00
29-Jun-16,Wed,1381.40
28-Jun-16,Tue,1372.20
27-Jun-16,Mon,1378.80
24-Jun-16,Fri,1376.80
23-Jun-16,Thu,1317.70
22-Jun-16,Wed,1322.10
21-Jun-16,Tue,1324.60
20-Jun-16,Mon,1344.20
17-Jun-16,Fri,1342.90
16-Jun-16,Thu,1345.60
15-Jun-16,Wed,1335.00
14-Jun-16,Tue,1335.20
13-Jun-16,Mon,1337.70
10-Jun-16,Fri,1327.70
09-Jun-16,Thu,1324.40
08-Jun-16,Wed,1314.00
07-Jun-16,Tue,1298.80
06-Jun-16,Mon,1299.40
03-Jun-16,Fri,1294.60
02-Jun-16,Thu,1264.90
01-Jun-16,Wed,1267.20
31-May-16,Tue,1269.30
30-May-16,Mon,1212.15
27-May-16,Fri,1267.60
26-May-16,Thu,1273.60
25-May-16,Wed,1277.40
24-May-16,Tue,1282.70
23-May-16,Mon,1304.90
20-May-16,Fri,1305.90
19-May-16,Thu,1305.90
18-May-16,Wed,1324.30
17-May-16,Tue,1324.90
16-May-16,Mon,1321.80
13-May-16,Fri,1319.50
12-May-16,Thu,1317.70
11-May-16,Wed,1322.60
10-May-16,Tue,1311.30
09-May-16,Mon,1312.90
06-May-16,Fri,1340.10
05-May-16,Thu,1317.80
04-May-16,Wed,1324.30
03-May-16,Tue,1342.80
02-May-16,Mon,1347.30
29-Apr-16,Fri,1341.40
28-Apr-16,Thu,1316.80
27-Apr-16,Wed,1299.80
26-Apr-16,Tue,1292.40
25-Apr-16,Mon,1289.10
22-Apr-16,Fri,1278.80
21-Apr-16,Thu,1299.50
20-Apr-16,Wed,1302.30
19-Apr-16,Tue,1300.80
18-Apr-16,Mon,1280.30
15-Apr-16,Fri,1279.70
14-Apr-16,Thu,1272.10
13-Apr-16,Wed,1293.90
12-Apr-16,Tue,1306.40
11-Apr-16,Mon,1302.40
08-Apr-16,Fri,1287.30
07-Apr-16,Thu,1282.30
06-Apr-16,Wed,1268.80
05-Apr-16,Tue,1274.50
04-Apr-16,Mon,1264.70
01-Apr-16,Fri,1268.90
31-Mar-16,Thu,1280.90
30-Mar-16,Wed,1276.90
29-Mar-16,Tue,1286.30
28-Mar-16,Mon,1270.70
25-Mar-16,Fri,1216.70
24-Mar-16,Thu,1272.40
23-Mar-16,Wed,1274.00
22-Mar-16,Tue,1298.80
21-Mar-16,Mon,1292.70
18-Mar-16,Fri,1302.00
17-Mar-16,Thu,1314.10
16-Mar-16,Wed,1280.90
15-Mar-16,Tue,1280.20
14-Mar-16,Mon,1294.40
11-Mar-16,Fri,1308.60
10-Mar-16,Thu,1320.10
09-Mar-16,Wed,1303.40
08-Mar-16,Tue,1309.00
07-Mar-16,Mon,1310.30
04-Mar-16,Fri,1315.60
03-Mar-16,Thu,1300.70
02-Mar-16,Wed,1283.00
01-Mar-16,Tue,1271.20
29-Feb-16,Mon,1273.30
26-Feb-16,Fri,1258.80
25-Feb-16,Thu,1277.00
24-Feb-16,Wed,1277.10
23-Feb-16,Tue,1261.40
22-Feb-16,Mon,1246.70
19-Feb-16,Fri,1267.40
18-Feb-16,Thu,1262.50
17-Feb-16,Wed,1247.20
16-Feb-16,Tue,1241.10
15-Feb-16,Mon,1208.10
14-Feb-16,Sun,1233.60
12-Feb-16,Fri,1271.20
11-Feb-16,Thu,1282.10
10-Feb-16,Wed,1232.60
09-Feb-16,Tue,1236.90
08-Feb-16,Mon,1238.20
05-Feb-16,Fri,1198.00
04-Feb-16,Thu,1197.70
03-Feb-16,Wed,1183.30
02-Feb-16,Tue,1170.10
01-Feb-16,Mon,1173.50
29-Jan-16,Fri,1161.90
28-Jan-16,Thu,1163.70
27-Jan-16,Wed,1163.90
26-Jan-16,Tue,1167.30
25-Jan-16,Mon,1152.40
22-Jan-16,Fri,1142.60
21-Jan-16,Thu,1143.60
20-Jan-16,Wed,1151.70
19-Jan-16,Tue,1135.80
18-Jan-16,Mon,1088.50
17-Jan-16,Sun,1090.30
15-Jan-16,Fri,1137.50
14-Jan-16,Thu,1123.00
13-Jan-16,Wed,1137.40
12-Jan-16,Tue,1137.10
11-Jan-16,Mon,1148.50
08-Jan-16,Fri,1151.70
07-Jan-16,Thu,1162.70
06-Jan-16,Wed,1151.90
05-Jan-16,Tue,1138.40
04-Jan-16,Mon,1135.50
31-Dec-15,Thu,1121.00
30-Dec-15,Wed,1120.80
29-Dec-15,Tue,1128.60
28-Dec-15,Mon,1128.10
24-Dec-15,Thu,1135.90
23-Dec-15,Wed,1128.20
22-Dec-15,Tue,1134.00
21-Dec-15,Mon,1140.50
18-Dec-15,Fri,1123.30
17-Dec-15,Thu,1108.10
16-Dec-15,Wed,1135.30
15-Dec-15,Tue,1119.80
14-Dec-15,Mon,1121.40
11-Dec-15,Fri,1133.80
10-Dec-15,Thu,1130.30
09-Dec-15,Wed,1134.90
08-Dec-15,Tue,1134.00
07-Dec-15,Mon,1134.30
04-Dec-15,Fri,1143.20
03-Dec-15,Thu,1120.60
02-Dec-15,Wed,1112.40
01-Dec-15,Tue,1122.00
30-Nov-15,Mon,1123.90
27-Nov-15,Fri,1114.50
26-Nov-15,Thu,1070.80
25-Nov-15,Wed,1128.40
24-Nov-15,Tue,1131.60
23-Nov-15,Mon,1124.70
20-Nov-15,Fri,1133.80
19-Nov-15,Thu,1135.60
18-Nov-15,Wed,1126.90
17-Nov-15,Tue,1126.90
16-Nov-15,Mon,1142.50
13-Nov-15,Fri,1141.30
12-Nov-15,Thu,1141.30
11-Nov-15,Wed,1145.40
10-Nov-15,Tue,1149.40
09-Nov-15,Mon,1149.20
06-Nov-15,Fri,1147.90
05-Nov-15,Thu,1160.10
04-Nov-15,Wed,1161.20
03-Nov-15,Tue,1168.60
02-Nov-15,Mon,1190.40
30-Oct-15,Fri,1195.20
29-Oct-15,Thu,1201.80
28-Oct-15,Wed,1229.30
27-Oct-15,Tue,1218.20
26-Oct-15,Mon,1220.30
23-Oct-15,Fri,1218.70
22-Oct-15,Thu,1228.20
21-Oct-15,Wed,1229.70
20-Oct-15,Tue,1240.90
19-Oct-15,Mon,1236.30
16-Oct-15,Fri,1246.60
15-Oct-15,Thu,1251.40
14-Oct-15,Wed,1243.60
13-Oct-15,Tue,1231.70
12-Oct-15,Mon,1231.10
09-Oct-15,Fri,1222.40
08-Oct-15,Thu,1209.90
07-Oct-15,Wed,1214.00
06-Oct-15,Tue,1211.30
05-Oct-15,Mon,1203.50
02-Oct-15,Fri,1204.20
01-Oct-15,Thu,1182.10
30-Sep-15,Wed,1183.60
29-Sep-15,Tue,1199.10
28-Sep-15,Mon,1204.40
25-Sep-15,Fri,1218.80
24-Sep-15,Thu,1226.90
23-Sep-15,Wed,1206.30
22-Sep-15,Tue,1199.60
21-Sep-15,Mon,1209.40
18-Sep-15,Fri,1214.10
17-Sep-15,Thu,1194.90
16-Sep-15,Wed,1196.30
15-Sep-15,Tue,1180.50
14-Sep-15,Mon,1185.70
11-Sep-15,Fri,1181.90
10-Sep-15,Thu,1187.90
09-Sep-15,Wed,1180.70
08-Sep-15,Tue,1199.90
07-Sep-15,Mon,1119.90
06-Sep-15,Sun,1119.90
04-Sep-15,Fri,1200.50
03-Sep-15,Thu,1203.50
02-Sep-15,Wed,1214.40
01-Sep-15,Tue,1221.30
31-Aug-15,Mon,1216.90
28-Aug-15,Fri,1218.40
27-Aug-15,Thu,1207.20
26-Aug-15,Wed,1209.00
25-Aug-15,Tue,1223.70
24-Aug-15,Mon,1238.90
21-Aug-15,Fri,1246.80
20-Aug-15,Thu,1242.20
19-Aug-15,Wed,1217.10
18-Aug-15,Tue,1206.30
17-Aug-15,Mon,1207.90
14-Aug-15,Fri,1202.30
13-Aug-15,Thu,1205.10
12-Aug-15,Wed,1213.00
11-Aug-15,Tue,1197.70
10-Aug-15,Mon,1195.80
07-Aug-15,Fri,1185.80
06-Aug-15,Thu,1181.60
05-Aug-15,Wed,1177.10
04-Aug-15,Tue,1178.70
03-Aug-15,Mon,1176.80
31-Jul-15,Fri,1183.10
30-Jul-15,Thu,1183.40
29-Jul-15,Wed,1187.50
28-Jul-15,Tue,1190.60
27-Jul-15,Mon,1190.60
24-Jul-15,Fri,1180.00
23-Jul-15,Thu,1190.10
22-Jul-15,Wed,1187.60
21-Jul-15,Tue,1199.50
20-Jul-15,Mon,1205.50
17-Jul-15,Fri,1230.70
16-Jul-15,Thu,1243.20
15-Jul-15,Wed,1246.30
14-Jul-15,Tue,1252.40
13-Jul-15,Mon,1255.00
10-Jul-15,Fri,1256.60
09-Jul-15,Thu,1255.10
08-Jul-15,Wed,1258.60
07-Jul-15,Tue,1249.50
06-Jul-15,Mon,1270.60
03-Jul-15,Fri,1167.80
02-Jul-15,Thu,1261.50
01-Jul-15,Wed,1268.50
30-Jun-15,Tue,1270.80
29-Jun-15,Mon,1278.00
26-Jun-15,Fri,1273.10
25-Jun-15,Thu,1270.30
24-Jun-15,Wed,1271.00
23-Jun-15,Tue,1274.80
22-Jun-15,Mon,1282.10
19-Jun-15,Fri,1299.40
18-Jun-15,Thu,1300.80
17-Jun-15,Wed,1276.90
16-Jun-15,Tue,1279.40
15-Jun-15,Mon,1285.80
12-Jun-15,Fri,1281.00
11-Jun-15,Thu,1282.60
10-Jun-15,Wed,1288.60
09-Jun-15,Tue,1276.80
08-Jun-15,Mon,1272.00
05-Jun-15,Fri,1266.60
04-Jun-15,Thu,1270.10
03-Jun-15,Wed,1279.90
02-Jun-15,Tue,1287.80
01-Jun-15,Mon,1280.40
29-May-15,Fri,1280.70
28-May-15,Thu,1280.50
27-May-15,Wed,1278.60
26-May-15,Tue,1282.20
25-May-15,Mon,1207.40
24-May-15,Sun,1204.40
22-May-15,Fri,1299.70
21-May-15,Thu,1298.10
20-May-15,Wed,1303.50
19-May-15,Tue,1301.40
18-May-15,Mon,1321.20
15-May-15,Fri,1318.90
14-May-15,Thu,1319.00
13-May-15,Wed,1312.20
12-May-15,Tue,1287.00
11-May-15,Mon,1277.30
08-May-15,Fri,1282.50
07-May-15,Thu,1278.50
06-May-15,Wed,1286.70
05-May-15,Tue,1288.20
04-May-15,Mon,1279.00
01-May-15,Fri,1266.10
30-Apr-15,Thu,1273.00
29-Apr-15,Wed,1300.00
28-Apr-15,Tue,1301.40
27-Apr-15,Mon,1289.20
24-Apr-15,Fri,1260.40
23-Apr-15,Thu,1282.00
22-Apr-15,Wed,1274.70
21-Apr-15,Tue,1289.10
20-Apr-15,Mon,1279.30
17-Apr-15,Fri,1288.10
16-Apr-15,Thu,1283.00
15-Apr-15,Wed,1286.50
14-Apr-15,Tue,1278.10
13-Apr-15,Mon,1287.80
10-Apr-15,Fri,1293.30
09-Apr-15,Thu,1281.60
08-Apr-15,Wed,1291.10
07-Apr-15,Tue,1298.40
06-Apr-15,Mon,1305.40
03-Apr-15,Fri,1288.20
02-Apr-15,Thu,1288.20
01-Apr-15,Wed,1294.20
31-Mar-15,Tue,1272.20
30-Mar-15,Mon,1276.40
27-Mar-15,Fri,1291.90
26-Mar-15,Thu,1297.00
25-Mar-15,Wed,1287.30
24-Mar-15,Tue,1281.20
23-Mar-15,Mon,1277.50
20-Mar-15,Fri,1274.70
19-Mar-15,Thu,1259.50
18-Mar-15,Wed,1247.50
17-Mar-15,Tue,1244.50
16-Mar-15,Mon,1249.30
13-Mar-15,Fri,1248.90
12-Mar-15,Thu,1249.00
11-Mar-15,Wed,1248.40
10-Mar-15,Tue,1258.10
09-Mar-15,Mon,1268.00
06-Mar-15,Fri,1265.60
05-Mar-15,Thu,1296.10
04-Mar-15,Wed,1300.60
03-Mar-15,Tue,1304.20
02-Mar-15,Mon,1305.80
27-Feb-15,Fri,1309.40
26-Feb-15,Thu,1306.10
25-Feb-15,Wed,1296.00
24-Feb-15,Tue,1293.10
23-Feb-15,Mon,1298.70
20-Feb-15,Fri,1303.20
19-Feb-15,Thu,1306.90
18-Feb-15,Wed,1301.50
17-Feb-15,Tue,1309.90
16-Feb-15,Mon,1231.70
15-Feb-15,Sun,1228.80
13-Feb-15,Fri,1325.20
12-Feb-15,Thu,1318.70
11-Feb-15,Wed,1319.20
10-Feb-15,Tue,1331.20
09-Feb-15,Mon,1339.90
06-Feb-15,Fri,1332.60
05-Feb-15,Thu,1354.90
04-Feb-15,Wed,1373.40
03-Feb-15,Tue,1367.30
02-Feb-15,Mon,1382.40
30-Jan-15,Fri,1384.60
29-Jan-15,Thu,1363.80
28-Jan-15,Wed,1402.20
27-Jan-15,Tue,1414.70
26-Jan-15,Mon,1405.60
23-Jan-15,Fri,1417.60
22-Jan-15,Thu,1425.20
21-Jan-15,Wed,1413.40
20-Jan-15,Tue,1412.40
19-Jan-15,Mon,1275.90
18-Jan-15,Sun,1279.00
16-Jan-15,Fri,1404.90
15-Jan-15,Thu,1392.80
14-Jan-15,Wed,1364.50
13-Jan-15,Tue,1374.50
12-Jan-15,Mon,1373.20
09-Jan-15,Fri,1357.40
08-Jan-15,Thu,1351.60
07-Jan-15,Wed,1353.60
06-Jan-15,Tue,1362.20
05-Jan-15,Mon,1353.50
02-Jan-15,Fri,1337.70
01-Jan-15,Thu,1186.80
31-Dec-14,Wed,1335.40
30-Dec-14,Tue,1311.90
29-Dec-14,Mon,1292.90
26-Dec-14,Fri,1307.70
25-Dec-14,Thu,1177.00
24-Dec-14,Wed,1285.60
23-Dec-14,Tue,1289.70
22-Dec-14,Mon,1289.70
19-Dec-14,Fri,1305.60
18-Dec-14,Thu,1303.90
17-Dec-14,Wed,1302.30
16-Dec-14,Tue,1302.00
15-Dec-14,Mon,1317.70
12-Dec-14,Fri,1333.50
11-Dec-14,Thu,1342.30
10-Dec-14,Wed,1345.50
09-Dec-14,Tue,1350.20
08-Dec-14,Mon,1314.40
05-Dec-14,Fri,1310.80
04-Dec-14,Thu,1324.20
03-Dec-14,Wed,1325.80
02-Dec-14,Tue,1314.70
01-Dec-14,Mon,1332.50
28-Nov-14,Fri,1291.20
27-Nov-14,Thu,1188.80
26-Nov-14,Wed,1314.50
25-Nov-14,Tue,1315.20
24-Nov-14,Mon,1314.20
21-Nov-14,Fri,1315.90
20-Nov-14,Thu,1308.90
19-Nov-14,Wed,1313.40
18-Nov-14,Tue,1315.50
17-Nov-14,Mon,1303.70
14-Nov-14,Fri,1305.60
13-Nov-14,Thu,1281.40
12-Nov-14,Wed,1280.40
11-Nov-14,Tue,1285.10
10-Nov-14,Mon,1281.30
07-Nov-14,Fri,1291.00
06-Nov-14,Thu,1264.40
05-Nov-14,Wed,1268.10
04-Nov-14,Tue,1290.30
03-Nov-14,Mon,1294.40
31-Oct-14,Fri,1295.90
30-Oct-14,Thu,1322.90
29-Oct-14,Wed,1349.20
28-Oct-14,Tue,1352.60
27-Oct-14,Mon,1352.40
24-Oct-14,Fri,1355.00
23-Oct-14,Thu,1352.10
22-Oct-14,Wed,1366.60
21-Oct-14,Tue,1371.80
20-Oct-14,Mon,1364.30
17-Oct-14,Fri,1358.50
16-Oct-14,Thu,1357.50
15-Oct-14,Wed,1361.30
14-Oct-14,Tue,1359.30
13-Oct-14,Mon,1229.30
10-Oct-14,Fri,1353.70
09-Oct-14,Thu,1358.80
08-Oct-14,Wed,1344.20
07-Oct-14,Tue,1363.60
06-Oct-14,Mon,1360.70
03-Oct-14,Fri,1346.90
02-Oct-14,Thu,1368.10
01-Oct-14,Wed,1370.20
30-Sep-14,Tue,1366.70
29-Sep-14,Mon,1373.70
26-Sep-14,Fri,1370.40
25-Sep-14,Thu,1376.40
24-Sep-14,Wed,1374.90
23-Sep-14,Tue,1377.20
22-Sep-14,Mon,1374.20
19-Sep-14,Fri,1373.10
18-Sep-14,Thu,1383.40
17-Sep-14,Wed,1392.00
16-Sep-14,Tue,1393.00
15-Sep-14,Mon,1391.30
12-Sep-14,Fri,1387.80
11-Sep-14,Thu,1395.40
10-Sep-14,Wed,1402.00
09-Sep-14,Tue,1404.60
08-Sep-14,Mon,1410.20
05-Sep-14,Fri,1423.20
04-Sep-14,Thu,1422.30
03-Sep-14,Wed,1425.50
02-Sep-14,Tue,1419.00
01-Sep-14,Mon,1287.40
31-Aug-14,Sun,1287.70
29-Aug-14,Fri,1440.60
28-Aug-14,Thu,1443.80
27-Aug-14,Wed,1436.90
26-Aug-14,Tue,1439.30
25-Aug-14,Mon,1433.10
22-Aug-14,Fri,1434.10
21-Aug-14,Thu,1429.20
20-Aug-14,Wed,1449.00
19-Aug-14,Tue,1449.00
18-Aug-14,Mon,1452.80
15-Aug-14,Fri,1459.40
14-Aug-14,Thu,1469.10
13-Aug-14,Wed,1467.90
12-Aug-14,Tue,1465.30
11-Aug-14,Mon,1465.50
08-Aug-14,Fri,1465.90
07-Aug-14,Thu,1467.30
06-Aug-14,Wed,1462.70
05-Aug-14,Tue,1439.00
04-Aug-14,Mon,1441.90
01-Aug-14,Fri,1451.10
31-Jul-14,Thu,1441.50
30-Jul-14,Wed,1456.10
29-Jul-14,Tue,1456.70
28-Jul-14,Mon,1462.00
25-Jul-14,Fri,1460.30
24-Jul-14,Thu,1447.30
23-Jul-14,Wed,1460.30
22-Jul-14,Tue,1461.60
21-Jul-14,Mon,1469.60
18-Jul-14,Fri,1464.70
17-Jul-14,Thu,1472.10
16-Jul-14,Wed,1454.90
15-Jul-14,Tue,1451.30
14-Jul-14,Mon,1460.70
11-Jul-14,Fri,1492.90
10-Jul-14,Thu,1494.70
09-Jul-14,Wed,1479.70
08-Jul-14,Tue,1471.40
07-Jul-14,Mon,1472.00
04-Jul-14,Fri,1321.30
03-Jul-14,Thu,1475.60
02-Jul-14,Wed,1484.80
01-Jul-14,Tue,1480.20
30-Jun-14,Mon,1475.10
27-Jun-14,Fri,1319.00
26-Jun-14,Thu,1316.10
25-Jun-14,Wed,1322.20
24-Jun-14,Tue,1320.90
23-Jun-14,Mon,1318.00
20-Jun-14,Fri,1316.20
19-Jun-14,Thu,1313.70
18-Jun-14,Wed,1272.40
17-Jun-14,Tue,1271.70
16-Jun-14,Mon,1274.90
13-Jun-14,Fri,1273.70
12-Jun-14,Thu,1273.60
11-Jun-14,Wed,1260.80
10-Jun-14,Tue,1259.80
09-Jun-14,Mon,1253.50
06-Jun-14,Fri,1252.10
05-Jun-14,Thu,1253.00
04-Jun-14,Wed,1244.00
03-Jun-14,Tue,1244.30
02-Jun-14,Mon,1243.70
30-May-14,Fri,1245.60
29-May-14,Thu,1256.30
28-May-14,Wed,1259.30
27-May-14,Tue,1265.40
26-May-14,Mon,1292.50
25-May-14,Sun,1291.70
23-May-14,Fri,1291.60
22-May-14,Thu,1294.90
21-May-14,Wed,1288.00
20-May-14,Tue,1294.50
19-May-14,Mon,1293.70
16-May-14,Fri,1293.30
15-May-14,Thu,1293.50
14-May-14,Wed,1305.70
13-May-14,Tue,1294.60
12-May-14,Mon,1295.60
09-May-14,Fri,1287.30
08-May-14,Thu,1287.40
07-May-14,Wed,1288.60
06-May-14,Tue,1308.30
05-May-14,Mon,1309.00
02-May-14,Fri,1302.60
01-May-14,Thu,1283.10
30-Apr-14,Wed,1295.60
29-Apr-14,Tue,1296.00
28-Apr-14,Mon,1298.90
25-Apr-14,Fri,1300.70
24-Apr-14,Thu,1290.50
23-Apr-14,Wed,1284.20
22-Apr-14,Tue,1280.60
21-Apr-14,Mon,1288.00
17-Apr-14,Thu,1293.40
16-Apr-14,Wed,1303.10
15-Apr-14,Tue,1300.00
14-Apr-14,Mon,1327.20
11-Apr-14,Fri,1318.70
10-Apr-14,Thu,1320.10
09-Apr-14,Wed,1305.50
08-Apr-14,Tue,1308.70
07-Apr-14,Mon,1298.00
04-Apr-14,Fri,1303.20
03-Apr-14,Thu,1284.40
02-Apr-14,Wed,1290.50
01-Apr-14,Tue,1279.60
31-Mar-14,Mon,1283.40
28-Mar-14,Fri,1293.80
27-Mar-14,Thu,1294.70
26-Mar-14,Wed,1303.40
25-Mar-14,Tue,1311.40
24-Mar-14,Mon,1311.20
21-Mar-14,Fri,1336.00
20-Mar-14,Thu,1330.50
19-Mar-14,Wed,1341.40
18-Mar-14,Tue,1359.00
17-Mar-14,Mon,1372.90
14-Mar-14,Fri,1379.00
13-Mar-14,Thu,1372.20
12-Mar-14,Wed,1370.30
11-Mar-14,Tue,1346.50
10-Mar-14,Mon,1341.40
07-Mar-14,Fri,1338.10
06-Mar-14,Thu,1351.70
05-Mar-14,Wed,1340.20
04-Mar-14,Tue,1337.80
03-Mar-14,Mon,1350.10
28-Feb-14,Fri,1321.40
27-Feb-14,Thu,1331.60
26-Feb-14,Wed,1328.20
25-Feb-14,Tue,1343.00
24-Feb-14,Mon,1338.30
21-Feb-14,Fri,1323.90
20-Feb-14,Thu,1317.10
19-Feb-14,Wed,1320.60
18-Feb-14,Tue,1324.70
17-Feb-14,Mon,1328.50
14-Feb-14,Fri,1319.00
13-Feb-14,Thu,1300.40
12-Feb-14,Wed,1295.30
11-Feb-14,Tue,1290.10
10-Feb-14,Mon,1274.80
07-Feb-14,Fri,1263.30
06-Feb-14,Thu,1257.60
05-Feb-14,Wed,1257.30
04-Feb-14,Tue,1251.70
03-Feb-14,Mon,1260.40
31-Jan-14,Fri,1240.10
30-Jan-14,Thu,1242.20
29-Jan-14,Wed,1262.20
28-Jan-14,Tue,1251.00
27-Jan-14,Mon,1263.60
24-Jan-14,Fri,1264.50
23-Jan-14,Thu,1262.60
22-Jan-14,Wed,1239.00
21-Jan-14,Tue,1242.30
20-Jan-14,Mon,1255.10
17-Jan-14,Fri,1251.70
16-Jan-14,Thu,1240.00
15-Jan-14,Wed,1238.10
14-Jan-14,Tue,1245.20
13-Jan-14,Mon,1250.90
10-Jan-14,Fri,1246.70
09-Jan-14,Thu,1229.30
08-Jan-14,Wed,1225.30
07-Jan-14,Tue,1229.40
06-Jan-14,Mon,1237.80
03-Jan-14,Fri,1238.40
02-Jan-14,Thu,1225.00
01-Jan-14,Wed,1205.40
31-Dec-13,Tue,1201.90
30-Dec-13,Mon,1203.10
27-Dec-13,Fri,1216.10
26-Dec-13,Thu,1214.10
24-Dec-13,Tue,1205.10
23-Dec-13,Mon,1198.40
20-Dec-13,Fri,1205.10
19-Dec-13,Thu,1195.00
18-Dec-13,Wed,1236.10
17-Dec-13,Tue,1231.20
